CustomerID,Recency,Frequency,Monetary,AverageOrderValue,Cluster,Segment
15088.0,21,2,1160.07,580.035,1,High-Value Loyal Customers
15089.0,10,6,2420.84,403.47333333333336,1,High-Value Loyal Customers
15090.0,308,1,381.32,381.32,0,At-Risk / Low-Value Customers
15091.0,68,1,480.71,480.71,0,At-Risk / Low-Value Customers
15092.0,215,2,457.81,228.905,0,At-Risk / Low-Value Customers
15093.0,18,6,4597.02,766.1700000000001,1,High-Value Loyal Customers
15095.0,104,4,1370.6,342.65,1,High-Value Loyal Customers
15096.0,43,1,219.39000000000001,219.39000000000001,0,At-Risk / Low-Value Customers
15097.0,4,1,248.08,248.08,0,At-Risk / Low-Value Customers
15098.0,182,3,39916.5,13305.5,1,High-Value Loyal Customers
15099.0,84,1,410.48,410.48,0,At-Risk / Low-Value Customers
15100.0,334,3,876.0,292.0,0,At-Risk / Low-Value Customers
15101.0,9,2,317.53,158.765,0,At-Risk / Low-Value Customers
15103.0,31,2,703.36,351.68,0,At-Risk / Low-Value Customers
15104.0,197,2,993.54,496.77,0,At-Risk / Low-Value Customers
15105.0,18,7,2298.93,328.4185714285714,1,High-Value Loyal Customers
15106.0,18,5,1422.52,284.504,1,High-Value Loyal Customers
15107.0,311,6,319.5,53.25,0,At-Risk / Low-Value Customers
15108.0,142,4,1300.25,325.0625,0,At-Risk / Low-Value Customers
15109.0,246,1,484.95,484.95,0,At-Risk / Low-Value Customers
15110.0,24,4,996.1,249.025,1,High-Value Loyal Customers
15111.0,29,3,1567.48,522.4933333333333,1,High-Value Loyal Customers
15113.0,10,3,3509.43,1169.81,1,High-Value Loyal Customers
15114.0,30,10,2760.56,276.056,1,High-Value Loyal Customers
15115.0,18,1,340.11,340.11,0,At-Risk / Low-Value Customers
15116.0,18,4,1352.75,338.1875,1,High-Value Loyal Customers
15117.0,15,5,1551.78,310.356,1,High-Value Loyal Customers
15118.0,134,1,244.8,244.8,0,At-Risk / Low-Value Customers
15119.0,246,1,266.4,266.4,0,At-Risk / Low-Value Customers
15120.0,134,1,358.82,358.82,0,At-Risk / Low-Value Customers
15121.0,50,2,457.72,228.86,0,At-Risk / Low-Value Customers
15122.0,114,3,1633.78,544.5933333333334,1,High-Value Loyal Customers
15123.0,7,2,2199.31,1099.655,1,High-Value Loyal Customers
15124.0,23,2,184.19,92.095,0,At-Risk / Low-Value Customers
15125.0,25,15,11528.48,768.5653333333333,1,High-Value Loyal Customers
15127.0,66,1,406.53,406.53,0,At-Risk / Low-Value Customers
15128.0,60,4,1471.0,367.75,1,High-Value Loyal Customers
15129.0,50,11,3447.4,313.40000000000003,1,High-Value Loyal Customers
15130.0,170,1,330.11,330.11,0,At-Risk / Low-Value Customers
15132.0,18,5,977.9300000000001,195.586,1,High-Value Loyal Customers
15133.0,128,3,982.42,327.4733333333333,0,At-Risk / Low-Value Customers
15134.0,15,8,1387.99,173.49875,1,High-Value Loyal Customers
15135.0,239,1,139.05,139.05,0,At-Risk / Low-Value Customers
15136.0,3,4,1286.7,321.675,1,High-Value Loyal Customers
15139.0,240,2,178.96,89.48,0,At-Risk / Low-Value Customers
15140.0,52,7,2354.25,336.32142857142856,1,High-Value Loyal Customers
15142.0,46,1,498.74,498.74,0,At-Risk / Low-Value Customers
15143.0,226,1,259.45,259.45,0,At-Risk / Low-Value Customers
15144.0,8,17,6580.44,387.0847058823529,1,High-Value Loyal Customers
15145.0,4,4,1194.73,298.6825,1,High-Value Loyal Customers
15146.0,165,2,1327.16,663.58,0,At-Risk / Low-Value Customers
15147.0,240,1,623.5,623.5,0,At-Risk / Low-Value Customers
15148.0,11,1,301.29,301.29,0,At-Risk / Low-Value Customers
15149.0,134,1,520.8000000000001,520.8000000000001,0,At-Risk / Low-Value Customers
15150.0,17,10,5291.33,529.133,1,High-Value Loyal Customers
15152.0,10,13,4745.69,365.0530769230769,1,High-Value Loyal Customers
15153.0,31,1,329.25,329.25,0,At-Risk / Low-Value Customers
15154.0,75,1,254.28,254.28,0,At-Risk / Low-Value Customers
15156.0,1,3,961.49,320.49666666666667,1,High-Value Loyal Customers
15157.0,4,3,1936.07,645.3566666666667,1,High-Value Loyal Customers
15158.0,45,1,401.40000000000003,401.40000000000003,0,At-Risk / Low-Value Customers
15159.0,2,30,18641.010000000002,621.3670000000001,1,High-Value Loyal Customers
15160.0,357,1,158.16,158.16,0,At-Risk / Low-Value Customers
15163.0,18,2,304.47,152.235,0,At-Risk / Low-Value Customers
15164.0,69,3,824.58,274.86,0,At-Risk / Low-Value Customers
15165.0,373,1,487.75,487.75,0,At-Risk / Low-Value Customers
15167.0,321,1,158.8,158.8,0,At-Risk / Low-Value Customers
15168.0,26,1,106.56,106.56,0,At-Risk / Low-Value Customers
15171.0,331,1,1289.5,1289.5,0,At-Risk / Low-Value Customers
15172.0,9,5,1624.05,324.81,1,High-Value Loyal Customers
15174.0,323,1,135.75,135.75,0,At-Risk / Low-Value Customers
15175.0,72,1,224.14,224.14,0,At-Risk / Low-Value Customers
15178.0,260,1,40.5,40.5,0,At-Risk / Low-Value Customers
15179.0,18,5,2206.95,441.39,1,High-Value Loyal Customers
15180.0,367,1,87.5,87.5,0,At-Risk / Low-Value Customers
15181.0,66,3,689.4799999999999,229.82666666666663,0,At-Risk / Low-Value Customers
15182.0,154,2,622.85,311.425,0,At-Risk / Low-Value Customers
15184.0,29,2,402.2,201.1,0,At-Risk / Low-Value Customers
15185.0,70,1,310.62,310.62,0,At-Risk / Low-Value Customers
15186.0,14,2,411.41,205.705,0,At-Risk / Low-Value Customers
15187.0,2,16,4777.18,298.57375,1,High-Value Loyal Customers
15189.0,1,41,16225.39,395.74121951219513,1,High-Value Loyal Customers
15192.0,120,3,1044.32,348.1066666666666,0,At-Risk / Low-Value Customers
15193.0,61,1,499.32,499.32,0,At-Risk / Low-Value Customers
15194.0,3,15,7616.53,507.76866666666666,1,High-Value Loyal Customers
15195.0,3,1,3861.0,3861.0,1,High-Value Loyal Customers
15197.0,11,3,1079.6100000000001,359.87000000000006,1,High-Value Loyal Customers
15198.0,92,2,193.64,96.82,0,At-Risk / Low-Value Customers
15199.0,59,4,1268.7,317.175,1,High-Value Loyal Customers
15201.0,87,5,1236.54,247.308,1,High-Value Loyal Customers
15203.0,26,6,1827.8,304.6333333333333,1,High-Value Loyal Customers
15204.0,357,1,316.58,316.58,0,At-Risk / Low-Value Customers
15205.0,85,2,653.24,326.62,0,At-Risk / Low-Value Customers
15206.0,10,4,420.29999999999995,105.07499999999999,0,At-Risk / Low-Value Customers
15208.0,1,5,870.12,174.024,1,High-Value Loyal Customers
15210.0,225,1,331.18,331.18,0,At-Risk / Low-Value Customers
15211.0,60,2,894.4100000000001,447.20500000000004,0,At-Risk / Low-Value Customers
15212.0,241,1,101.8,101.8,0,At-Risk / Low-Value Customers
15213.0,319,2,328.35,164.175,0,At-Risk / Low-Value Customers
15214.0,2,8,1661.44,207.68,1,High-Value Loyal Customers
15215.0,47,3,734.94,244.98000000000002,0,At-Risk / Low-Value Customers
15216.0,88,1,96.6,96.6,0,At-Risk / Low-Value Customers
15218.0,11,11,5756.89,523.3536363636364,1,High-Value Loyal Customers
15219.0,176,1,305.75,305.75,0,At-Risk / Low-Value Customers
15220.0,52,6,1778.96,296.49333333333334,1,High-Value Loyal Customers
15221.0,366,1,403.25,403.25,0,At-Risk / Low-Value Customers
15222.0,319,1,585.0,585.0,0,At-Risk / Low-Value Customers
15223.0,226,2,755.75,377.875,0,At-Risk / Low-Value Customers
15224.0,358,2,322.08,161.04,0,At-Risk / Low-Value Customers
15225.0,234,1,409.40000000000003,409.40000000000003,0,At-Risk / Low-Value Customers
15226.0,311,1,154.41,154.41,0,At-Risk / Low-Value Customers
15227.0,37,5,1219.4,243.88000000000002,1,High-Value Loyal Customers
15228.0,66,4,3386.71,846.6775,1,High-Value Loyal Customers
15230.0,239,2,429.6,214.8,0,At-Risk / Low-Value Customers
15232.0,113,2,612.06,306.03,0,At-Risk / Low-Value Customers
15234.0,277,1,197.0,197.0,0,At-Risk / Low-Value Customers
15235.0,218,12,2247.51,187.29250000000002,1,High-Value Loyal Customers
15236.0,299,1,321.05,321.05,0,At-Risk / Low-Value Customers
15237.0,2,4,1412.32,353.08,1,High-Value Loyal Customers
15238.0,29,3,1071.99,357.33,1,High-Value Loyal Customers
15239.0,10,2,780.59,390.295,1,High-Value Loyal Customers
15240.0,45,5,1706.57,341.31399999999996,1,High-Value Loyal Customers
15241.0,67,8,1756.44,219.555,1,High-Value Loyal Customers
15243.0,74,1,316.68,316.68,0,At-Risk / Low-Value Customers
15244.0,65,2,631.57,315.785,0,At-Risk / Low-Value Customers
15245.0,134,3,2515.84,838.6133333333333,1,High-Value Loyal Customers
15246.0,238,2,514.15,257.075,0,At-Risk / Low-Value Customers
15247.0,122,1,356.0,356.0,0,At-Risk / Low-Value Customers
15249.0,32,13,6688.46,514.496923076923,1,High-Value Loyal Customers
15251.0,9,11,10484.99,953.180909090909,1,High-Value Loyal Customers
15252.0,36,2,740.78,370.39,0,At-Risk / Low-Value Customers
15253.0,16,5,918.1999999999999,183.64,1,High-Value Loyal Customers
15254.0,127,1,300.36,300.36,0,At-Risk / Low-Value Customers
15255.0,67,1,890.85,890.85,0,At-Risk / Low-Value Customers
15256.0,149,1,98.45,98.45,0,At-Risk / Low-Value Customers
15257.0,283,1,317.15,317.15,0,At-Risk / Low-Value Customers
15258.0,169,2,623.16,311.58,0,At-Risk / Low-Value Customers
15260.0,100,7,1810.77,258.68142857142857,1,High-Value Loyal Customers
15261.0,135,1,254.82,254.82,0,At-Risk / Low-Value Customers
15262.0,324,1,178.95000000000002,178.95000000000002,0,At-Risk / Low-Value Customers
15263.0,107,1,156.51,156.51,0,At-Risk / Low-Value Customers
15264.0,64,1,393.74,393.74,0,At-Risk / Low-Value Customers
15265.0,151,2,1506.1200000000001,753.0600000000001,0,At-Risk / Low-Value Customers
15266.0,338,1,119.3,119.3,0,At-Risk / Low-Value Customers
15267.0,22,5,1717.36,343.472,1,High-Value Loyal Customers
15269.0,24,1,408.8,408.8,0,At-Risk / Low-Value Customers
15270.0,16,7,2379.49,339.9271428571428,1,High-Value Loyal Customers
15271.0,7,15,2493.34,166.22266666666667,1,High-Value Loyal Customers
15272.0,57,2,721.94,360.97,0,At-Risk / Low-Value Customers
15274.0,4,2,716.57,358.285,1,High-Value Loyal Customers
15275.0,38,1,615.14,615.14,0,At-Risk / Low-Value Customers
15276.0,66,1,128.63,128.63,0,At-Risk / Low-Value Customers
15277.0,47,1,255.89999999999998,255.89999999999998,0,At-Risk / Low-Value Customers
15279.0,355,1,290.51,290.51,0,At-Risk / Low-Value Customers
15280.0,172,1,113.12,113.12,0,At-Risk / Low-Value Customers
15281.0,59,9,2332.15,259.1277777777778,1,High-Value Loyal Customers
15286.0,50,1,240.55,240.55,0,At-Risk / Low-Value Customers
15287.0,22,2,486.69,243.345,0,At-Risk / Low-Value Customers
15288.0,43,5,2306.52,461.304,1,High-Value Loyal Customers
15289.0,29,3,939.78,313.26,1,High-Value Loyal Customers
15290.0,5,18,7943.22,441.29,1,High-Value Loyal Customers
15291.0,26,15,4668.3,311.22,1,High-Value Loyal Customers
15292.0,201,1,178.39,178.39,0,At-Risk / Low-Value Customers
15296.0,51,6,3672.86,612.1433333333333,1,High-Value Loyal Customers
15297.0,10,3,641.94,213.98000000000002,1,High-Value Loyal Customers
15298.0,2,12,4799.9,399.9916666666666,1,High-Value Loyal Customers
15299.0,67,7,4507.01,643.8585714285715,1,High-Value Loyal Customers
15300.0,64,1,496.44,496.44,0,At-Risk / Low-Value Customers
15301.0,51,12,5049.95,420.82916666666665,1,High-Value Loyal Customers
15303.0,290,1,574.02,574.02,0,At-Risk / Low-Value Customers
15304.0,61,8,694.4000000000001,86.80000000000001,0,At-Risk / Low-Value Customers
15306.0,64,3,1174.35,391.45,0,At-Risk / Low-Value Customers
15307.0,96,1,205.3,205.3,0,At-Risk / Low-Value Customers
15308.0,274,1,310.47,310.47,0,At-Risk / Low-Value Customers
15311.0,1,91,60632.75,666.2939560439561,1,High-Value Loyal Customers
15312.0,75,4,924.85,231.2125,0,At-Risk / Low-Value Customers
15313.0,110,1,52.0,52.0,0,At-Risk / Low-Value Customers
15314.0,199,1,327.97,327.97,0,At-Risk / Low-Value Customers
15315.0,64,2,570.5,285.25,0,At-Risk / Low-Value Customers
15316.0,327,1,165.0,165.0,0,At-Risk / Low-Value Customers
15318.0,4,1,312.62,312.62,0,At-Risk / Low-Value Customers
15319.0,284,1,204.5,204.5,0,At-Risk / Low-Value Customers
15320.0,44,1,267.13,267.13,0,At-Risk / Low-Value Customers
15321.0,71,3,2748.31,916.1033333333334,1,High-Value Loyal Customers
15322.0,86,1,679.68,679.68,0,At-Risk / Low-Value Customers
15325.0,104,1,161.74,161.74,0,At-Risk / Low-Value Customers
15326.0,334,1,311.71,311.71,0,At-Risk / Low-Value Customers
15327.0,53,1,208.75,208.75,0,At-Risk / Low-Value Customers
15329.0,39,3,1049.7,349.90000000000003,1,High-Value Loyal Customers
15330.0,32,2,714.96,357.48,0,At-Risk / Low-Value Customers
15332.0,366,4,1661.06,415.265,0,At-Risk / Low-Value Customers
15333.0,208,1,1028.56,1028.56,0,At-Risk / Low-Value Customers
15334.0,157,3,350.82,116.94,0,At-Risk / Low-Value Customers
15335.0,54,1,170.22,170.22,0,At-Risk / Low-Value Customers
15339.0,66,2,574.07,287.035,0,At-Risk / Low-Value Customers
15341.0,81,1,2020.52,2020.52,1,High-Value Loyal Customers
15342.0,130,1,406.09,406.09,0,At-Risk / Low-Value Customers
15343.0,87,1,364.5,364.5,0,At-Risk / Low-Value Customers
15344.0,1,3,563.94,187.98000000000002,1,High-Value Loyal Customers
15345.0,46,1,393.54,393.54,0,At-Risk / Low-Value Customers
15346.0,333,1,252.42000000000002,252.42000000000002,0,At-Risk / Low-Value Customers
15347.0,366,1,201.60000000000002,201.60000000000002,0,At-Risk / Low-Value Customers
15348.0,72,1,158.04,158.04,0,At-Risk / Low-Value Customers
15349.0,158,2,463.90999999999997,231.95499999999998,0,At-Risk / Low-Value Customers
15350.0,373,1,115.65,115.65,0,At-Risk / Low-Value Customers
15351.0,12,7,1934.66,276.38,1,High-Value Loyal Customers
15353.0,255,2,770.12,385.06,0,At-Risk / Low-Value Customers
15355.0,29,2,277.05,138.525,0,At-Risk / Low-Value Customers
15356.0,31,10,2718.03,271.803,1,High-Value Loyal Customers
15358.0,5,22,8347.2,379.41818181818184,1,High-Value Loyal Customers
15360.0,40,1,427.93,427.93,0,At-Risk / Low-Value Customers
15361.0,362,1,418.92,418.92,0,At-Risk / Low-Value Customers
15363.0,373,1,326.0,326.0,0,At-Risk / Low-Value Customers
15364.0,96,2,913.19,456.595,0,At-Risk / Low-Value Customers
15365.0,26,7,2314.32,330.6171428571429,1,High-Value Loyal Customers
15366.0,75,2,602.51,301.255,0,At-Risk / Low-Value Customers
15367.0,57,4,1877.59,469.3975,1,High-Value Loyal Customers
15368.0,21,1,446.94000000000005,446.94000000000005,0,At-Risk / Low-Value Customers
15370.0,41,7,2386.05,340.86428571428576,1,High-Value Loyal Customers
15372.0,137,1,2007.3999999999999,2007.3999999999999,1,High-Value Loyal Customers
15373.0,8,12,2415.91,201.32583333333332,1,High-Value Loyal Customers
15374.0,129,1,168.0,168.0,0,At-Risk / Low-Value Customers
15376.0,40,3,1221.56,407.18666666666667,1,High-Value Loyal Customers
15379.0,169,7,3703.29,529.0414285714286,1,High-Value Loyal Customers
15380.0,9,5,1690.2600000000002,338.052,1,High-Value Loyal Customers
15381.0,214,2,596.85,298.425,0,At-Risk / Low-Value Customers
15382.0,15,6,5955.71,992.6183333333333,1,High-Value Loyal Customers
15384.0,170,2,642.41,321.205,0,At-Risk / Low-Value Customers
15385.0,40,1,316.88,316.88,0,At-Risk / Low-Value Customers
15386.0,186,1,394.14,394.14,0,At-Risk / Low-Value Customers
15388.0,270,1,140.54,140.54,0,At-Risk / Low-Value Customers
15389.0,172,1,500.0,500.0,0,At-Risk / Low-Value Customers
15392.0,5,4,1535.53,383.8825,1,High-Value Loyal Customers
15393.0,16,2,231.86,115.93,0,At-Risk / Low-Value Customers
15394.0,10,4,2183.54,545.885,1,High-Value Loyal Customers
15395.0,326,1,107.45,107.45,0,At-Risk / Low-Value Customers
15396.0,113,1,288.18,288.18,0,At-Risk / Low-Value Customers
15397.0,290,1,94.0,94.0,0,At-Risk / Low-Value Customers
15398.0,16,2,1345.53,672.765,1,High-Value Loyal Customers
15399.0,1,3,815.77,271.92333333333335,1,High-Value Loyal Customers
15400.0,92,5,716.2,143.24,0,At-Risk / Low-Value Customers
15402.0,149,2,626.77,313.385,0,At-Risk / Low-Value Customers
15405.0,189,1,349.1,349.1,0,At-Risk / Low-Value Customers
15406.0,31,2,510.71000000000004,255.35500000000002,0,At-Risk / Low-Value Customers
15407.0,34,4,1046.74,261.685,1,High-Value Loyal Customers
15408.0,264,1,267.18,267.18,0,At-Risk / Low-Value Customers
15410.0,84,8,3450.84,431.355,1,High-Value Loyal Customers
15411.0,26,4,1348.93,337.2325,1,High-Value Loyal Customers
15412.0,171,1,190.53,190.53,0,At-Risk / Low-Value Customers
15414.0,10,3,774.9000000000001,258.3,1,High-Value Loyal Customers
15415.0,313,1,559.61,559.61,0,At-Risk / Low-Value Customers
15416.0,65,4,3984.32,996.08,1,High-Value Loyal Customers
15417.0,85,1,508.8,508.8,0,At-Risk / Low-Value Customers
15419.0,25,1,135.86,135.86,0,At-Risk / Low-Value Customers
15421.0,59,4,950.36,237.59,0,At-Risk / Low-Value Customers
15422.0,323,2,97.7,48.85,0,At-Risk / Low-Value Customers
15423.0,38,1,43.5,43.5,0,At-Risk / Low-Value Customers
15424.0,254,2,383.34,191.67,0,At-Risk / Low-Value Customers
15426.0,19,5,1404.07,280.81399999999996,1,High-Value Loyal Customers
15427.0,33,3,1430.54,476.84666666666664,1,High-Value Loyal Customers
15428.0,15,1,93.78,93.78,0,At-Risk / Low-Value Customers
15429.0,27,2,397.35,198.675,0,At-Risk / Low-Value Customers
15432.0,23,1,171.19,171.19,0,At-Risk / Low-Value Customers
15433.0,214,2,533.3,266.65,0,At-Risk / Low-Value Customers
15434.0,8,5,1041.48,208.296,1,High-Value Loyal Customers
15435.0,22,1,149.29,149.29,0,At-Risk / Low-Value Customers
15436.0,12,3,1067.75,355.9166666666667,1,High-Value Loyal Customers
15437.0,262,1,200.16,200.16,0,At-Risk / Low-Value Customers
15438.0,131,1,156.57999999999998,156.57999999999998,0,At-Risk / Low-Value Customers
15440.0,55,3,383.68,127.89333333333333,0,At-Risk / Low-Value Customers
15442.0,249,1,594.0,594.0,0,At-Risk / Low-Value Customers
15443.0,2,7,3213.59,459.0842857142857,1,High-Value Loyal Customers
15444.0,9,2,1411.21,705.605,1,High-Value Loyal Customers
15445.0,264,1,113.5,113.5,0,At-Risk / Low-Value Customers
15447.0,331,1,155.17,155.17,0,At-Risk / Low-Value Customers
15448.0,313,1,494.64,494.64,0,At-Risk / Low-Value Customers
15449.0,26,3,974.52,324.84,1,High-Value Loyal Customers
15450.0,30,1,429.84,429.84,0,At-Risk / Low-Value Customers
15452.0,30,3,528.48,176.16,0,At-Risk / Low-Value Customers
15453.0,2,7,1371.77,195.96714285714285,1,High-Value Loyal Customers
15454.0,362,1,179.1,179.1,0,At-Risk / Low-Value Customers
15456.0,283,3,434.59000000000003,144.86333333333334,0,At-Risk / Low-Value Customers
15457.0,262,1,237.07,237.07,0,At-Risk / Low-Value Customers
15458.0,25,1,161.64,161.64,0,At-Risk / Low-Value Customers
15460.0,354,1,214.26,214.26,0,At-Risk / Low-Value Customers
15462.0,94,3,234.6,78.2,0,At-Risk / Low-Value Customers
15463.0,29,1,126.14,126.14,0,At-Risk / Low-Value Customers
15464.0,338,1,1044.65,1044.65,0,At-Risk / Low-Value Customers
15465.0,20,18,7354.62,408.59,1,High-Value Loyal Customers
15466.0,85,1,334.53,334.53,0,At-Risk / Low-Value Customers
15467.0,9,3,524.88,174.96,0,At-Risk / Low-Value Customers
15468.0,51,2,467.51,233.755,0,At-Risk / Low-Value Customers
15469.0,50,2,538.55,269.275,0,At-Risk / Low-Value Customers
15471.0,2,1,454.48,454.48,1,High-Value Loyal Customers
15472.0,113,1,371.56,371.56,0,At-Risk / Low-Value Customers
15473.0,14,7,1771.2,253.02857142857144,1,High-Value Loyal Customers
15475.0,77,1,454.10999999999996,454.10999999999996,0,At-Risk / Low-Value Customers
15478.0,40,2,1399.92,699.96,1,High-Value Loyal Customers
15480.0,116,1,905.5,905.5,0,At-Risk / Low-Value Customers
15482.0,16,12,10879.76,906.6466666666666,1,High-Value Loyal Customers
15483.0,161,4,225.26,56.315,0,At-Risk / Low-Value Customers
15484.0,1,4,3590.41,897.6025,1,High-Value Loyal Customers
15485.0,30,3,2564.5,854.8333333333334,1,High-Value Loyal Customers
15488.0,93,1,91.32000000000001,91.32000000000001,0,At-Risk / Low-Value Customers
15489.0,23,3,1134.28,378.0933333333333,1,High-Value Loyal Customers
15491.0,95,6,3100.09,516.6816666666667,1,High-Value Loyal Customers
15492.0,28,2,659.4599999999999,329.72999999999996,0,At-Risk / Low-Value Customers
15493.0,33,5,1953.41,390.682,1,High-Value Loyal Customers
15494.0,21,2,1280.58,640.29,1,High-Value Loyal Customers
15497.0,18,2,1262.2,631.1,1,High-Value Loyal Customers
15498.0,3,27,13316.4,493.2,1,High-Value Loyal Customers
15500.0,8,4,1131.56,282.89,1,High-Value Loyal Customers
15502.0,16,12,10384.93,865.4108333333334,1,High-Value Loyal Customers
15503.0,363,1,141.04,141.04,0,At-Risk / Low-Value Customers
15504.0,81,1,52.83,52.83,0,At-Risk / Low-Value Customers
15505.0,53,5,3610.96,722.192,1,High-Value Loyal Customers
15506.0,23,3,972.08,324.0266666666667,1,High-Value Loyal Customers
15507.0,172,1,475.86,475.86,0,At-Risk / Low-Value Customers
15508.0,189,6,1000.27,166.71166666666667,0,At-Risk / Low-Value Customers
15510.0,331,1,250.0,250.0,0,At-Risk / Low-Value Customers
15511.0,12,5,900.53,180.106,1,High-Value Loyal Customers
15512.0,156,2,121.0,60.5,0,At-Risk / Low-Value Customers
15513.0,33,19,14758.220000000001,776.7484210526317,1,High-Value Loyal Customers
15514.0,12,11,4023.7200000000003,365.7927272727273,1,High-Value Loyal Customers
15516.0,45,3,62.43,20.81,0,At-Risk / Low-Value Customers
15517.0,233,1,267.03,267.03,0,At-Risk / Low-Value Customers
15518.0,64,8,1921.55,240.19375,1,High-Value Loyal Customers
15520.0,2,1,343.5,343.5,0,At-Risk / Low-Value Customers
15521.0,40,8,3000.2,375.025,1,High-Value Loyal Customers
15522.0,33,2,397.99,198.995,0,At-Risk / Low-Value Customers
15523.0,84,1,412.01000000000005,412.01000000000005,0,At-Risk / Low-Value Customers
15524.0,25,1,440.0,440.0,0,At-Risk / Low-Value Customers
15525.0,2,3,734.37,244.79,1,High-Value Loyal Customers
15526.0,33,2,148.44,74.22,0,At-Risk / Low-Value Customers
15527.0,19,8,2428.53,303.56625,1,High-Value Loyal Customers
15528.0,254,1,229.33,229.33,0,At-Risk / Low-Value Customers
15529.0,23,11,3962.6,360.23636363636365,1,High-Value Loyal Customers
15530.0,22,4,1497.31,374.3275,1,High-Value Loyal Customers
15531.0,8,2,1972.39,986.195,1,High-Value Loyal Customers
15532.0,25,4,1564.73,391.1825,1,High-Value Loyal Customers
15533.0,19,3,807.57,269.19,1,High-Value Loyal Customers
15535.0,173,4,502.9,125.725,0,At-Risk / Low-Value Customers
15537.0,163,1,110.92,110.92,0,At-Risk / Low-Value Customers
15539.0,7,1,538.46,538.46,0,At-Risk / Low-Value Customers
15540.0,11,1,213.3,213.3,0,At-Risk / Low-Value Customers
15541.0,114,1,85.13000000000001,85.13000000000001,0,At-Risk / Low-Value Customers
15543.0,288,1,127.86,127.86,0,At-Risk / Low-Value Customers
15544.0,9,9,3546.71,394.0788888888889,1,High-Value Loyal Customers
15545.0,54,2,288.96999999999997,144.48499999999999,0,At-Risk / Low-Value Customers
15547.0,7,14,4910.6,350.75714285714287,1,High-Value Loyal Customers
15549.0,77,3,1681.46,560.4866666666667,1,High-Value Loyal Customers
15550.0,4,4,575.63,143.9075,1,High-Value Loyal Customers
15551.0,37,1,436.06,436.06,0,At-Risk / Low-Value Customers
15552.0,217,1,90.12,90.12,0,At-Risk / Low-Value Customers
15553.0,60,1,428.93,428.93,0,At-Risk / Low-Value Customers
15554.0,278,1,217.2,217.2,0,At-Risk / Low-Value Customers
15555.0,12,16,4794.86,299.67875,1,High-Value Loyal Customers
15556.0,24,1,279.77,279.77,0,At-Risk / Low-Value Customers
15557.0,29,1,468.91,468.91,0,At-Risk / Low-Value Customers
15561.0,12,4,800.59,200.1475,1,High-Value Loyal Customers
15562.0,352,1,134.55,134.55,0,At-Risk / Low-Value Customers
15563.0,22,4,1400.44,350.11,1,High-Value Loyal Customers
15565.0,50,2,173.16,86.58,0,At-Risk / Low-Value Customers
15567.0,19,1,186.01,186.01,0,At-Risk / Low-Value Customers
15568.0,3,3,758.29,252.76333333333332,1,High-Value Loyal Customers
15569.0,104,5,1375.71,275.142,1,High-Value Loyal Customers
15570.0,7,12,4148.82,345.73499999999996,1,High-Value Loyal Customers
15571.0,12,4,650.4300000000001,162.60750000000002,1,High-Value Loyal Customers
15572.0,5,7,2533.42,361.9171428571429,1,High-Value Loyal Customers
15573.0,32,2,591.1899999999999,295.59499999999997,0,At-Risk / Low-Value Customers
15574.0,178,4,675.64,168.91,0,At-Risk / Low-Value Customers
15576.0,38,1,921.37,921.37,0,At-Risk / Low-Value Customers
15577.0,151,3,258.88,86.29333333333334,0,At-Risk / Low-Value Customers
15578.0,162,1,127.1,127.1,0,At-Risk / Low-Value Customers
15579.0,69,2,327.6,163.8,0,At-Risk / Low-Value Customers
15581.0,121,13,3675.77,282.7515384615385,1,High-Value Loyal Customers
15582.0,25,3,682.9100000000001,227.63666666666668,0,At-Risk / Low-Value Customers
15584.0,24,4,720.86,180.215,0,At-Risk / Low-Value Customers
15585.0,177,1,455.3,455.3,0,At-Risk / Low-Value Customers
15587.0,50,4,913.6800000000001,228.42000000000002,0,At-Risk / Low-Value Customers
15589.0,256,3,478.53000000000003,159.51000000000002,0,At-Risk / Low-Value Customers
15592.0,47,1,388.58,388.58,0,At-Risk / Low-Value Customers
15593.0,71,1,199.8,199.8,0,At-Risk / Low-Value Customers
15594.0,16,5,1771.78,354.356,1,High-Value Loyal Customers
15596.0,101,5,1406.59,281.318,1,High-Value Loyal Customers
15597.0,35,1,324.57,324.57,0,At-Risk / Low-Value Customers
15598.0,53,1,240.68,240.68,0,At-Risk / Low-Value Customers
15599.0,27,2,761.74,380.87,0,At-Risk / Low-Value Customers
15601.0,11,14,6776.56,484.04,1,High-Value Loyal Customers
15602.0,8,9,1297.8700000000001,144.20777777777778,1,High-Value Loyal Customers
15603.0,79,1,48.480000000000004,48.480000000000004,0,At-Risk / Low-Value Customers
15604.0,52,1,216.39,216.39,0,At-Risk / Low-Value Customers
15605.0,36,5,1198.23,239.64600000000002,1,High-Value Loyal Customers
15606.0,61,9,2920.16,324.4622222222222,1,High-Value Loyal Customers
15607.0,337,1,104.76,104.76,0,At-Risk / Low-Value Customers
15608.0,28,4,1093.68,273.42,1,High-Value Loyal Customers
15609.0,184,1,298.48,298.48,0,At-Risk / Low-Value Customers
15610.0,52,1,112.46000000000001,112.46000000000001,0,At-Risk / Low-Value Customers
15611.0,10,13,1591.45,122.41923076923078,1,High-Value Loyal Customers
15612.0,36,2,195.15,97.575,0,At-Risk / Low-Value Customers
15615.0,10,23,10399.74,452.1626086956522,1,High-Value Loyal Customers
